"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.557691601856414,0.557845244560688,0.580053991082021,0.570206706826581,0.591979022979004,1,0.126,1,0.127,1,0.124,1,0.117,1,0.114
0.530801057067071,0.529761426749854,0.556546762487517,0.551526346283847,0.577047378566146,0,0.122,0,0.121,1,0.118,0,0.107,1,0.106
0.525194552194574,0.5251331963982,0.542468918007592,0.552594881702212,0.572005370392383,0,0.126,0,0.126,0,0.127,1,0.109,1,0.109
0.480967567013139,0.481845429439494,0.506499978257392,0.515591163737121,0.542255358850078,0,0.153,0,0.15,0,0.144,0,0.131,0,0.125
0.537967701896353,0.537919579775445,0.56269867616347,0.565844706666085,0.591556443682702,0,0.129,0,0.13,1,0.128,1,0.11,1,0.106
0.555431274834924,0.552905449967548,0.576513768923419,0.572344392657317,0.595867325860808,1,0.116,1,0.116,1,0.114,1,0.108,1,0.106
0.456156998432972,0.456578504365781,0.480528161717961,0.48307974323573,0.506761417209818,0,0.139,0,0.141,0,0.147,0,0.127,0,0.127
0.491448862949358,0.492133617376745,0.520356979410557,0.509287533402692,0.538794487520885,0,0.138,0,0.139,0,0.136,0,0.135,1,0.134
0.510488388174155,0.511781468655742,0.546193923628154,0.541966581142927,0.575922930363971,0,0.136,0,0.133,1,0.13,1,0.119,1,0.115
0.5811828437454,0.581354613957257,0.607797518643722,0.59687195017265,0.623627375534052,1,0.117,1,0.116,1,0.117,1,0.106,1,0.107
0.508735533443609,0.508275443413835,0.541077608702918,0.531884719851693,0.563912341848603,0,0.139,0,0.141,1,0.138,0,0.126,1,0.124
0.542569397531219,0.543388973495284,0.554480991128984,0.556707970514199,0.569905860472165,1,0.133,1,0.13,1,0.133,1,0.123,1,0.124
0.49247238110576,0.497094882422815,0.527540627985142,0.516961065649419,0.545669435854584,0,0.14,0,0.139,0,0.138,0,0.134,1,0.136
0.48875635814182,0.48861467192819,0.515536344420655,0.510160384472049,0.539430062417351,0,0.144,0,0.142,0,0.141,0,0.138,1,0.132
0.553452325885607,0.552303459749244,0.579361915541536,0.573510396377588,0.600816381593586,1,0.124,1,0.126,1,0.124,1,0.115,1,0.114
0.566513367756939,0.565245933161571,0.587515888090771,0.578914949951497,0.603432745001778,1,0.122,1,0.122,1,0.124,1,0.113,1,0.111
0.523686837852972,0.526917706320529,0.542082112677412,0.549042590105093,0.565343035610917,0,0.126,0,0.124,0,0.123,0,0.111,1,0.113
0.558959294629837,0.560908162336275,0.579432059249897,0.578165310839049,0.597324676996209,1,0.124,1,0.122,1,0.124,1,0.114,1,0.113
0.48415327298479,0.483877682850482,0.519899255616494,0.503023038140304,0.539299989517796,0,0.142,0,0.144,0,0.142,0,0.132,1,0.129
0.548711015516976,0.548181863461675,0.56841366155825,0.563501088691096,0.586422173159123,1,0.124,1,0.124,1,0.126,1,0.116,1,0.116
0.537672866808724,0.535757301949138,0.557220302267701,0.558495093542505,0.584199785913599,0,0.125,0,0.123,1,0.127,1,0.118,1,0.117
0.516154335536346,0.516809974683675,0.53880312423285,0.53779810741157,0.562483639785172,0,0.125,0,0.124,0,0.122,0,0.114,1,0.113
0.480646072839158,0.481064250305007,0.501737905468427,0.495734015239467,0.517002309277772,0,0.137,0,0.137,0,0.136,0,0.127,0,0.131
0.515108183326324,0.517638937480602,0.545537299766693,0.548245362869254,0.575007579140724,0,0.135,0,0.134,1,0.133,1,0.124,1,0.124
0.508659254219758,0.511676602926373,0.536486391700062,0.531847728085851,0.555426201708153,0,0.135,0,0.134,0,0.133,0,0.122,1,0.118
0.439262518896607,0.441010229779893,0.458120293180286,0.468873536758578,0.486062519052896,0,0.155,0,0.154,0,0.161,0,0.137,0,0.143
0.540017845052239,0.540710370672082,0.569555067790891,0.577648425600002,0.607054405850545,1,0.128,1,0.126,1,0.123,1,0.104,1,0.102
0.602873140844549,0.602392568999851,0.625535891113986,0.619672222097098,0.642622736962808,1,0.103,1,0.104,1,0.102,1,0.096,1,0.097
0.552598290055343,0.554226012972025,0.573893139809013,0.5760760128761,0.596330204904107,1,0.114,1,0.114,1,0.116,1,0.104,1,0.105
0.523960544691234,0.525174869477102,0.55503144434188,0.545037919694287,0.573439408305791,0,0.129,0,0.129,1,0.129,0,0.12,1,0.121
0.552636658926757,0.55375914318123,0.574287926272248,0.57661872495851,0.597239151151962,1,0.119,1,0.117,1,0.119,1,0.109,1,0.105
0.513774312910342,0.513094547637293,0.542076073718798,0.550331497946916,0.579072173200172,0,0.125,0,0.122,0,0.122,0,0.104,1,0.108
0.515824941028002,0.515120383953121,0.536049406079037,0.536603189762426,0.556226169854382,0,0.131,0,0.132,0,0.131,0,0.123,1,0.122
0.526528705277221,0.523739943277892,0.553758562363113,0.544734330062487,0.576483109847079,0,0.128,0,0.129,1,0.127,1,0.122,1,0.117
0.4484276958377,0.446216353349746,0.473600315530718,0.475682379259656,0.502831536249867,0,0.153,0,0.149,0,0.153,0,0.133,0,0.135
0.550034424234571,0.55239297405142,0.575313315729847,0.573585115943548,0.597622868787416,1,0.121,1,0.12,1,0.118,1,0.107,1,0.106
0.475458877671769,0.477761055803607,0.51204637408822,0.50463976727947,0.539097064635414,0,0.15,0,0.148,0,0.151,0,0.133,1,0.138
0.543438507095607,0.542748403850746,0.571603627015975,0.559707945633203,0.588537453892078,0,0.123,0,0.123,1,0.126,1,0.113,1,0.114
0.525171510758329,0.523658007296656,0.550033225762452,0.537658351869932,0.565040081838151,0,0.124,0,0.124,1,0.122,0,0.118,1,0.118
0.498463833473245,0.4993950592739,0.528891093329353,0.524574603199349,0.552310487386807,0,0.132,0,0.133,0,0.132,0,0.118,1,0.115
0.534973058130508,0.534655258402486,0.557206937622484,0.563386190190558,0.586967644976613,0,0.13,0,0.129,1,0.131,1,0.117,1,0.116
0.591831536637904,0.589873001326551,0.604916862720562,0.602792046218837,0.617772226820836,1,0.109,1,0.109,1,0.112,1,0.104,1,0.104
0.476773423795747,0.475619826044901,0.495781933741425,0.493773020682083,0.516023648380245,0,0.151,0,0.151,0,0.153,0,0.139,0,0.148
0.516850237809293,0.513377792478397,0.541088834642741,0.533448027981964,0.563710572641333,0,0.129,0,0.129,0,0.126,0,0.115,1,0.115
0.554028914821673,0.556165173186816,0.57962207094104,0.585651874383941,0.608435603767944,1,0.123,1,0.122,1,0.125,1,0.105,1,0.107
0.514343941463763,0.516075423465164,0.533983066163842,0.538411829425006,0.556308685058056,0,0.138,0,0.136,0,0.138,0,0.123,1,0.125
0.48754403848451,0.48883240669036,0.512469428831107,0.510494896244687,0.534988689266999,0,0.132,0,0.131,0,0.134,0,0.121,0,0.124
0.541679791324807,0.541990948936644,0.570177847329863,0.571614150857521,0.599769581042604,1,0.124,0,0.123,1,0.125,1,0.113,1,0.11
0.496044121196217,0.496254881509683,0.522180318641331,0.531706491104054,0.559777583802997,0,0.133,0,0.132,0,0.134,0,0.124,1,0.122
0.541189754752875,0.542895616638687,0.571331477226767,0.569702651812455,0.596714785057889,0,0.124,1,0.124,1,0.121,1,0.113,1,0.111
0.558378357221644,0.558565235270746,0.585022915585167,0.583802735437948,0.612016156218533,1,0.121,1,0.116,1,0.119,1,0.11,1,0.108
0.482666983364129,0.483440511418136,0.505204432046156,0.504244690377158,0.527064060259997,0,0.147,0,0.146,0,0.145,0,0.131,0,0.129
0.536858802740744,0.536205282084458,0.563200368559758,0.548474164867596,0.575788009778769,0,0.127,0,0.129,1,0.134,1,0.122,1,0.128
0.547953144994978,0.548451890991263,0.569840202196473,0.575220821028452,0.597781430549382,1,0.12,1,0.12,1,0.119,1,0.105,1,0.104
0.507551674737421,0.509681076144526,0.540627810458889,0.534536528342179,0.565761016141088,0,0.137,0,0.136,1,0.131,0,0.125,1,0.12
0.529713266838827,0.530089395644689,0.560894738322594,0.549558808206383,0.580407394636706,0,0.124,0,0.123,1,0.118,1,0.111,1,0.111
0.542499525402983,0.542258925977241,0.562280351477424,0.553967312614483,0.574291359863985,0,0.128,0,0.128,1,0.127,1,0.12,1,0.118
0.490747060908914,0.489525395854308,0.505947760667915,0.51367385898016,0.531934917803586,0,0.14,0,0.138,0,0.139,0,0.122,0,0.126
0.534571139662146,0.536572601772838,0.557473024823953,0.56163403555647,0.583157935317656,0,0.116,0,0.117,1,0.115,1,0.106,1,0.104
0.528685012348314,0.52828707695101,0.54680440389517,0.557935653661373,0.577535939769453,0,0.121,0,0.12,1,0.119,1,0.107,1,0.107
0.521882792270068,0.523369068005262,0.544853804737769,0.545718555194812,0.567235696401651,0,0.135,0,0.134,1,0.128,1,0.124,1,0.12
