"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.888635174677635,0.888667036155833,0.909981475560395,0.888788726550664,0.910057325636486,1,0.035,1,0.035,1,0.032,1,0.035,1,0.032
0.884725018637332,0.884965939167596,0.905851697830602,0.885389956797365,0.906238904494852,1,0.039,1,0.038,1,0.035,1,0.038,1,0.034
0.863666532857703,0.863703969466534,0.889151616705395,0.863881379063424,0.889293229669242,0,0.044,0,0.045,1,0.041,0,0.044,1,0.041
0.885164012777771,0.885181516202527,0.907352841587166,0.885421602249857,0.90758051140924,1,0.037,1,0.036,1,0.034,1,0.036,1,0.033
0.881533150031464,0.881894348714312,0.904466711901669,0.882198354800733,0.904691414183895,0,0.04,0,0.041,1,0.037,0,0.04,1,0.037
0.881111425597114,0.881148565578007,0.903174841069047,0.881261628126726,0.903362278834717,0,0.041,0,0.041,1,0.037,0,0.041,1,0.037
0.879045597793589,0.879091264236087,0.900712541577589,0.879245231917417,0.900874353929654,0,0.042,0,0.042,1,0.039,0,0.042,1,0.038
0.868193992389201,0.868229240972332,0.892954784578266,0.868384784803897,0.893105254789486,0,0.042,0,0.042,1,0.038,0,0.042,1,0.038
0.879165002025059,0.879246441805121,0.903898986215391,0.87928096713991,0.903944813278257,0,0.042,0,0.042,1,0.037,0,0.042,1,0.038
0.888096400657778,0.88814049785327,0.909661531707408,0.888259091325974,0.909765368571329,1,0.038,1,0.038,1,0.036,1,0.038,1,0.035
0.866246493142145,0.866224378703125,0.889816720648157,0.866674231606817,0.890221765086107,0,0.047,0,0.046,1,0.043,0,0.046,1,0.043
0.878039195434447,0.878167023765878,0.900072291094593,0.878289078858416,0.900177940854553,0,0.04,0,0.04,1,0.037,0,0.04,1,0.038
0.879311693904062,0.879643382579481,0.899488470865523,0.879722366521962,0.899558573926799,0,0.039,0,0.039,1,0.037,0,0.039,1,0.037
0.867237584338576,0.867263603604539,0.889949636790688,0.867424625438989,0.890056165018468,0,0.042,0,0.042,1,0.039,0,0.042,1,0.039
0.891724837662338,0.891720508001436,0.911249214234967,0.891872631493395,0.911447270215311,1,0.035,1,0.035,1,0.033,1,0.035,1,0.033
0.87320577738747,0.873278377816688,0.895315640338031,0.873401687694363,0.895457819736796,0,0.04,0,0.041,1,0.038,0,0.041,1,0.038
0.865415590239835,0.865656298647583,0.891209357674335,0.865800071286004,0.891336001292727,0,0.047,0,0.047,1,0.042,0,0.047,1,0.042
0.881265404249908,0.88154044625472,0.902939429881654,0.881641114261291,0.903061339947544,0,0.04,1,0.04,1,0.037,1,0.04,1,0.036
0.871631976962297,0.871741193079952,0.894978370268934,0.871768841109075,0.895022885694422,0,0.042,0,0.042,1,0.038,0,0.042,1,0.038
0.897455999524846,0.897398716094828,0.916251667234508,0.898019684895701,0.916828753023853,1,0.031,1,0.032,0,0.029,1,0.032,0,0.028
0.889067206907222,0.889059507767509,0.911486566516735,0.889115807873019,0.911550963449807,1,0.038,1,0.038,1,0.035,1,0.038,1,0.036
0.872446806702549,0.872464721638815,0.895774497110587,0.872605160305941,0.895940527191797,0,0.041,0,0.041,1,0.037,0,0.04,1,0.038
0.866256834091257,0.86640558315852,0.889837696156305,0.866550197176709,0.889963379855621,0,0.045,0,0.045,1,0.042,0,0.045,1,0.041
0.872352698042554,0.872337682814931,0.89325757318853,0.872454374340154,0.893384241491906,0,0.041,0,0.04,1,0.038,0,0.04,1,0.038
0.86081566692188,0.860818588625523,0.885718516358082,0.860886225700474,0.885808973080594,0,0.045,0,0.045,1,0.041,0,0.044,1,0.041
0.885107618272362,0.885282329357683,0.906594940181853,0.885316615213528,0.906625454466969,1,0.037,1,0.037,1,0.033,1,0.036,1,0.033
0.890165142766887,0.890104371454863,0.912366520200812,0.89032126071011,0.912578055087778,1,0.037,1,0.037,1,0.034,1,0.037,1,0.035
0.87467833902808,0.874841228954273,0.897516373693981,0.875217273228169,0.897856923453983,0,0.04,0,0.04,1,0.037,0,0.04,1,0.037
0.865764106400352,0.865806592682392,0.886671706169445,0.866187730936935,0.887024551810988,0,0.042,0,0.042,1,0.04,0,0.042,1,0.039
0.882257871719807,0.882291492439612,0.90286745397422,0.882381876467027,0.902932457649738,1,0.039,0,0.039,1,0.036,0,0.038,1,0.036
0.866993187328202,0.867200740165896,0.889345903232623,0.867247796057079,0.889415608959189,0,0.043,0,0.043,1,0.04,0,0.042,1,0.04
0.872666066404377,0.872748008101787,0.896964221838182,0.872889244611921,0.897067832502918,0,0.044,0,0.044,1,0.041,0,0.044,1,0.04
0.880921778415956,0.880938791297323,0.903686753726851,0.881153065129651,0.903877952319045,0,0.04,0,0.04,1,0.037,0,0.04,1,0.037
0.881326650872246,0.881442399676273,0.902199253317039,0.881553196900611,0.90229032679891,1,0.039,1,0.039,1,0.036,1,0.039,1,0.036
0.879980094432958,0.879880366501048,0.903513434776052,0.880115652065051,0.903741251460222,0,0.039,0,0.039,1,0.036,0,0.038,1,0.036
0.867435431583127,0.867618345820223,0.891809212947669,0.867966930583798,0.892190916714009,0,0.041,0,0.041,1,0.038,0,0.04,1,0.038
0.855789829057771,0.855859019130229,0.883261568157497,0.856022555216081,0.883440261900597,0,0.049,0,0.049,1,0.046,0,0.051,1,0.046
0.879774741297478,0.879982428365394,0.900994173517611,0.880253102205785,0.901198874035021,0,0.04,0,0.041,1,0.037,0,0.04,1,0.036
0.880150851279658,0.88014686219462,0.903714659932987,0.880331138295271,0.903900656575312,0,0.039,0,0.038,1,0.035,0,0.039,1,0.035
0.88364798478073,0.883815119370503,0.904260185025058,0.883874968264064,0.904322473580507,1,0.038,1,0.038,1,0.035,1,0.038,1,0.035
0.870255965011298,0.870378265523503,0.891077386483157,0.870414347700809,0.891106612264118,0,0.043,0,0.044,1,0.042,0,0.045,1,0.042
0.868916245201726,0.868976894676327,0.891687494289918,0.869103194990257,0.891825452834724,0,0.044,0,0.044,1,0.04,0,0.044,1,0.039
0.8732221693138,0.873224983222361,0.895459271363005,0.873330849474818,0.895587857675651,0,0.044,0,0.045,1,0.041,0,0.045,1,0.043
0.885682507527922,0.885656233976405,0.906744675818233,0.885928536690345,0.907035311102188,1,0.039,1,0.039,1,0.036,1,0.038,1,0.036
