"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.893507115586834,0.893536274895659,0.90740176447066,0.893540242571695,0.907402999705664,1,0.038,1,0.038,1,0.035,1,0.038,1,0.035
0.892584659763186,0.892851324432358,0.906983012672326,0.893267570322132,0.907300070807858,1,0.035,1,0.035,1,0.034,1,0.035,1,0.033
0.870983591044013,0.871319823652243,0.889657555493814,0.871525567217866,0.889795994259817,0,0.046,0,0.045,1,0.043,0,0.045,1,0.042
0.891858617841029,0.891962692616688,0.90526024826385,0.892247842940065,0.905505567612116,1,0.037,1,0.038,1,0.036,1,0.037,1,0.035
0.88680350779346,0.887029016629673,0.902078983895362,0.887389495243072,0.902351359771984,1,0.038,1,0.037,1,0.035,1,0.037,1,0.036
0.888824252016867,0.888842325567937,0.903331349093184,0.888969475566061,0.903531884556402,1,0.039,1,0.039,1,0.036,1,0.039,1,0.036
0.891785418049492,0.891776149466263,0.904660862977273,0.891870258654259,0.904768685711647,1,0.035,1,0.035,1,0.033,1,0.035,1,0.033
0.877548504747004,0.877695516246991,0.894832094400389,0.877857921707012,0.894949226951701,0,0.041,0,0.041,1,0.038,0,0.042,1,0.038
0.887951251089151,0.887963784425625,0.90521537842389,0.888081380825003,0.90528116480455,1,0.038,1,0.037,1,0.034,1,0.037,1,0.034
0.891767320158574,0.891923090496841,0.907360651326686,0.891998116435905,0.907427583707826,1,0.036,1,0.036,1,0.033,1,0.036,1,0.033
0.874236438567437,0.874207761147925,0.890993542903511,0.874477880184062,0.891243631009288,0,0.044,0,0.044,1,0.042,0,0.044,1,0.041
0.884971490512995,0.885060621152106,0.89872315170849,0.885335601032796,0.898942855843148,1,0.038,1,0.038,1,0.036,1,0.037,1,0.036
0.887011299235165,0.887701216360061,0.900038980698761,0.887964684187694,0.900292477999196,1,0.034,1,0.034,1,0.033,1,0.034,1,0.033
0.878049296600786,0.878073758694051,0.892939359218394,0.878286162281048,0.893073781698465,0,0.04,0,0.041,1,0.037,0,0.041,1,0.037
0.898128182782644,0.898122811361413,0.910301402046604,0.898235121111758,0.910469334215138,1,0.033,1,0.032,1,0.03,1,0.032,1,0.03
0.881634922689553,0.881702835710454,0.894893532792613,0.88182931324917,0.895077644155586,1,0.042,1,0.042,1,0.039,1,0.042,1,0.039
0.874262791625383,0.874419974813794,0.89546469229416,0.874699826857571,0.895714906894956,0,0.044,0,0.044,1,0.04,0,0.043,1,0.039
0.89119574977761,0.891459242959495,0.906167531338337,0.891597022740211,0.906328946256056,1,0.035,1,0.035,1,0.033,1,0.035,1,0.033
0.875818278144034,0.875882907357849,0.891370165720002,0.875959954422606,0.891447518141741,0,0.045,0,0.045,1,0.042,0,0.045,1,0.042
0.900207272863039,0.900113474091994,0.911172111563071,0.900549496382835,0.911511008790082,1,0.032,1,0.032,1,0.029,1,0.031,1,0.029
0.897149329784718,0.897209795750973,0.91252593518402,0.897276661641254,0.912587481590149,1,0.033,1,0.033,1,0.031,1,0.034,1,0.031
