"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.856201975850713,0.855817339334582,0.902688432564525,0.857849023754492,0.904429404781246,0,0.087,0,0.086,1,0.076,0,0.085,1,0.073
0.83496640537514,0.835807106746203,0.88608811014187,0.838832434959087,0.888964802513728,0,0.103,0,0.1,1,0.088,0,0.097,1,0.083
0.846042244714526,0.845930608572925,0.897470139022575,0.846728119786415,0.898078676222952,0,0.109,0,0.111,1,0.092,0,0.109,1,0.091
0.844316762428179,0.844615881514505,0.892912696737736,0.846660370860582,0.894724471432743,0,0.099,0,0.1,1,0.088,0,0.097,1,0.085
0.845339936965331,0.845326527636803,0.893797357423971,0.845553808113305,0.894010781635546,0,0.096,0,0.095,1,0.083,0,0.095,1,0.082
0.871930096019118,0.872514074157367,0.918086134341989,0.873275435497989,0.918735043539134,1,0.079,1,0.078,1,0.068,1,0.079,1,0.069
0.850832675651105,0.850977501644079,0.898298456802884,0.853210799699144,0.900196053740962,0,0.089,0,0.089,1,0.077,0,0.084,1,0.074
0.874757663203223,0.874989975594797,0.920712489472558,0.875593491904663,0.921226745040128,1,0.09,1,0.09,1,0.072,1,0.087,1,0.07
0.861843222421821,0.861837762149917,0.907422205023211,0.862202597547516,0.907845275859086,0,0.088,0,0.087,1,0.078,0,0.09,1,0.077
0.858536066059394,0.859149846749011,0.90423050649294,0.860717919805646,0.905498426574855,0,0.088,0,0.086,1,0.076,0,0.085,1,0.073
0.835297354541302,0.834858904002615,0.88771251937983,0.835875655614965,0.888546026758441,0,0.105,0,0.106,1,0.092,0,0.104,1,0.089
0.850159950694098,0.849664844863208,0.895204479464761,0.851633005385427,0.897090804396834,0,0.096,0,0.094,1,0.083,0,0.095,1,0.083
0.858267462345161,0.858904235882002,0.906499206679692,0.860991109782085,0.90812753330286,0,0.092,0,0.091,1,0.077,0,0.087,1,0.075
0.850489385788277,0.850483754680529,0.897193268014384,0.850749270637195,0.897394108315926,0,0.087,0,0.087,1,0.076,0,0.088,1,0.075
0.852712626665149,0.853130804244203,0.902700281801189,0.853897730403191,0.903244862466551,0,0.094,0,0.094,1,0.079,0,0.093,1,0.078
0.840289399567329,0.840279732627694,0.889420766283779,0.840758580672391,0.88980624565164,0,0.105,0,0.107,1,0.094,0,0.106,1,0.092
0.845809259837601,0.846318582569222,0.894836097158044,0.849369344222361,0.897555906503234,0,0.095,0,0.094,1,0.08,0,0.089,1,0.077
0.816410272914521,0.817722695525864,0.871827504299793,0.81864606589274,0.872483169371349,0,0.115,0,0.113,1,0.102,0,0.113,1,0.102
0.860772010239255,0.860640838291847,0.906394583071167,0.861480900184074,0.907115220208184,0,0.084,0,0.085,1,0.073,0,0.083,1,0.071
0.828506464824928,0.828089657261798,0.879653870193103,0.829539385300202,0.881174805957387,0,0.112,0,0.114,1,0.099,0,0.111,1,0.097
0.866874627075217,0.867400450655688,0.913129935241483,0.868626495839931,0.914150075580707,1,0.085,1,0.085,1,0.071,1,0.085,1,0.072
0.816668560390865,0.81677021349735,0.876115166818531,0.818232056796253,0.877229276131653,0,0.125,0,0.124,1,0.104,0,0.119,1,0.103
0.836022740897646,0.837053889099161,0.888301917979097,0.837973924073012,0.889067337392707,0,0.102,0,0.1,1,0.086,0,0.099,1,0.086
0.884623165968826,0.884713552933234,0.927455643316784,0.884726564934471,0.927477708384831,1,0.073,1,0.074,1,0.062,1,0.073,1,0.061
0.891170148955313,0.891828533283452,0.933173702088733,0.89275370409926,0.933915833554192,1,0.069,1,0.068,0,0.056,1,0.068,0,0.055
0.868051952951829,0.867814757724087,0.911650816944164,0.869056671392423,0.912656121442952,1,0.084,1,0.085,1,0.073,1,0.084,1,0.072
0.862299404256872,0.862182541788637,0.909258943095705,0.862726203660692,0.909668874384744,0,0.091,0,0.091,1,0.077,0,0.088,1,0.075
0.80222219809805,0.802514001552049,0.85749795921568,0.802801793836142,0.857804276949896,0,0.116,0,0.116,1,0.102,0,0.116,1,0.104
0.813027565286204,0.813469724663066,0.864400555524367,0.814795810588441,0.865754969999386,0,0.111,0,0.11,1,0.098,0,0.107,1,0.096
0.820589887640449,0.8203128714736,0.871190771324078,0.822640803761089,0.873206338937204,0,0.11,0,0.111,1,0.099,0,0.108,1,0.096
0.797856067024381,0.797429195820889,0.850686787168528,0.799317502800606,0.852467798312483,0,0.126,0,0.127,1,0.115,0,0.123,1,0.114
0.788979468599034,0.789065198505972,0.843275287843764,0.790433567166476,0.844639989439183,0,0.129,0,0.129,0,0.118,0,0.126,0,0.115
0.830079795530243,0.830271189175486,0.880341183896486,0.833208245950565,0.882823716430692,0,0.111,0,0.111,1,0.099,0,0.109,1,0.096
0.876758584471941,0.877048231114066,0.921630664848294,0.87731516705598,0.921878637059945,1,0.075,1,0.075,1,0.062,1,0.074,1,0.061
0.902306595726449,0.903117733892933,0.942166112243291,0.904706752924582,0.943194996201365,1,0.063,1,0.061,0,0.049,1,0.058,0,0.048
0.809281482606714,0.809545567933563,0.862172166823205,0.810541699399683,0.863182855686582,0,0.12,0,0.12,1,0.109,0,0.12,1,0.107
0.82437054988419,0.824989280216079,0.875311395038455,0.826286548888935,0.876434970067759,0,0.113,0,0.113,1,0.101,0,0.112,1,0.1
0.830855426615712,0.830578941101753,0.881811907707487,0.831493438650394,0.882620023533404,0,0.104,0,0.105,1,0.094,0,0.103,1,0.092
0.84228808960893,0.843043940623279,0.893475167217851,0.843245213363575,0.893668464376056,0,0.099,0,0.102,1,0.086,0,0.101,1,0.087
0.844666173934467,0.844764810884337,0.893500177324204,0.845118937828997,0.893784148379363,0,0.107,0,0.107,1,0.094,0,0.107,1,0.093
0.857744565217391,0.858239044507331,0.906857675629635,0.859947094918624,0.908229860906179,0,0.097,0,0.098,1,0.082,0,0.093,1,0.079
0.830523255813954,0.830535370485222,0.879360678843291,0.831511806119208,0.880441185989589,0,0.099,0,0.102,1,0.089,0,0.101,1,0.09
0.832287391949708,0.832067411795622,0.881324182072807,0.834067079137472,0.883280216181317,0,0.116,0,0.118,1,0.104,0,0.115,1,0.101
0.834335146615374,0.834493276993369,0.884775163340218,0.835478230939511,0.88560354468403,0,0.108,0,0.107,1,0.094,0,0.109,1,0.092
0.832360817330235,0.83257784227497,0.882309202424403,0.83275566151061,0.882438135618664,0,0.117,0,0.116,1,0.104,0,0.114,1,0.106
0.835234756635103,0.836675560361603,0.888968939171928,0.838162271637836,0.890263912107555,0,0.116,0,0.112,1,0.097,0,0.11,1,0.095
0.866001899335233,0.865595712341947,0.911160419201053,0.866932903404405,0.912285377650414,1,0.088,0,0.089,1,0.079,0,0.087,1,0.075
0.801460477288857,0.801823650830887,0.855584431273468,0.802535184419837,0.856336672528441,0,0.125,0,0.126,1,0.113,0,0.127,1,0.115
0.852586378312865,0.853088416744986,0.900341792871794,0.853266009347008,0.9005089501594,0,0.088,0,0.086,1,0.073,0,0.085,1,0.073
0.87960341158704,0.87965151839474,0.922399572090363,0.879988215200184,0.922643338176542,1,0.078,1,0.078,1,0.065,1,0.077,1,0.064
0.868990739374262,0.869610073810358,0.914141934653186,0.870316201511094,0.914760502613326,1,0.085,1,0.085,1,0.072,1,0.086,1,0.07
0.848107065348445,0.847745939217766,0.89573784655378,0.848973275291487,0.896872574378603,0,0.087,0,0.086,1,0.074,0,0.085,1,0.073
0.832950930004895,0.833312548513962,0.88340619113676,0.833989610078158,0.884106397875336,0,0.101,0,0.101,1,0.089,0,0.098,1,0.087
0.874113114814678,0.874764599476413,0.918870776511029,0.874868889331054,0.918969004718609,1,0.074,1,0.072,1,0.062,1,0.072,1,0.061
0.868062107448042,0.868125809123974,0.912903243231299,0.868643197816029,0.913432554581399,1,0.079,1,0.08,1,0.068,1,0.079,1,0.066
0.862939630623289,0.863243866121296,0.910233921374731,0.863741171276589,0.9106389104606,1,0.087,1,0.087,1,0.073,0,0.086,1,0.071
0.819652794904513,0.819255426727499,0.869500937035634,0.821187281873057,0.871263638906816,0,0.107,0,0.107,1,0.097,0,0.105,1,0.097
0.855741883935281,0.856308218221913,0.903231685271892,0.856523086829131,0.903368165842356,0,0.091,0,0.09,1,0.078,0,0.087,1,0.076
0.840614430665164,0.84014302364239,0.889532206080433,0.841855407788647,0.891114819775273,0,0.093,0,0.095,1,0.083,0,0.092,1,0.081
0.861823647294589,0.862176287650919,0.908531325381393,0.862612962279452,0.908961542645609,0,0.084,0,0.085,1,0.072,0,0.085,1,0.073
0.864782751930891,0.865324813838018,0.911218663993603,0.865672444284248,0.911528151561168,0,0.085,0,0.085,1,0.074,0,0.085,1,0.073
0.850652199928198,0.850687385815522,0.898249036256068,0.852063986720131,0.899347987781163,0,0.093,0,0.093,1,0.081,0,0.092,1,0.081
0.87045749229044,0.870586714756862,0.915277551139689,0.871654314394331,0.916116767743923,1,0.086,1,0.086,1,0.072,1,0.083,1,0.07
0.822927239360666,0.82331813174917,0.875982544017568,0.825274368358537,0.877716931355641,0,0.11,0,0.111,1,0.098,0,0.108,1,0.096
0.849221317597849,0.849478668333301,0.899228945015874,0.850236491139886,0.899806788749635,0,0.103,0,0.102,1,0.088,0,0.104,1,0.088
0.86740675947294,0.86743556538547,0.912691057572686,0.868611068927665,0.913644199911681,1,0.085,1,0.087,1,0.072,1,0.082,1,0.073
0.834392270765259,0.833950800098474,0.886106305885103,0.835032565886935,0.887193513294043,0,0.108,0,0.109,1,0.094,0,0.111,1,0.095
0.885767820907246,0.886032741007387,0.92955224457942,0.886146006994809,0.92962188250162,1,0.08,1,0.08,1,0.066,1,0.081,1,0.066
0.826059312901418,0.825446039445962,0.879185855280947,0.82753916309931,0.880999719030568,0,0.116,0,0.117,1,0.102,0,0.117,1,0.102
0.830113533357505,0.829882766452258,0.880537978488752,0.831844256207764,0.88247109362063,0,0.113,0,0.113,1,0.099,0,0.114,1,0.096
0.862627392726862,0.862767158720684,0.9070527456592,0.863896314608295,0.908054672672605,0,0.08,0,0.081,1,0.071,0,0.08,1,0.069
0.847870605635405,0.848133551298055,0.89646348447939,0.848378305348734,0.89662968932675,0,0.109,0,0.108,1,0.093,0,0.108,1,0.093
0.843871297242084,0.844040885413447,0.891935330714775,0.847111212664843,0.894934794668142,0,0.095,0,0.093,1,0.082,0,0.09,1,0.079
0.856396384446297,0.856723398945575,0.903529532692283,0.85725203996288,0.903945269564941,0,0.097,0,0.097,1,0.084,0,0.096,1,0.082
0.855946772539037,0.856116296453644,0.904313713106559,0.856202050489638,0.904379528084026,0,0.095,0,0.095,1,0.08,0,0.094,1,0.08
0.842081561897752,0.84207613481713,0.891531427241793,0.842403880792162,0.891772183658743,0,0.102,0,0.102,1,0.091,0,0.104,1,0.095
0.859434188444018,0.8591497018203,0.905822301372091,0.860088811171433,0.90658724334448,0,0.085,0,0.085,1,0.073,0,0.083,1,0.073
0.813302618973294,0.813037524400386,0.866122837475699,0.813746875592732,0.866801814579514,0,0.124,0,0.125,1,0.113,0,0.126,1,0.116
0.830602848834759,0.830420394518819,0.880358606326137,0.832051356552104,0.881936350553169,0,0.114,0,0.116,1,0.103,0,0.115,1,0.101
0.870648676980914,0.870888685435938,0.917177342945336,0.87119394763551,0.917422704652139,1,0.088,1,0.087,1,0.075,1,0.087,1,0.073
0.860815206991133,0.860902957401647,0.908196595613279,0.861371713809285,0.908675725663499,0,0.08,0,0.081,1,0.067,0,0.08,1,0.067
0.852089801767375,0.852174326919054,0.899719490420578,0.852887460837649,0.900330275488853,0,0.099,0,0.098,1,0.089,0,0.099,1,0.087
0.855134502923977,0.855354841585334,0.903775871918578,0.855458151855491,0.903864990641486,0,0.09,0,0.091,1,0.078,0,0.092,1,0.08
0.849361504527513,0.849206167949667,0.896854497075906,0.850601889646281,0.898112416180754,0,0.091,0,0.091,1,0.08,0,0.089,1,0.079
0.877862762237762,0.878120371272513,0.920935543422917,0.878538341038262,0.921278908342217,1,0.076,1,0.076,1,0.064,1,0.075,1,0.064
0.873274401672434,0.873089724120603,0.917636326508616,0.874527784455661,0.918723524137655,1,0.083,1,0.084,1,0.07,1,0.082,1,0.068
0.867236533747564,0.867215287426412,0.912764075511749,0.86733293182406,0.912911313028333,1,0.088,1,0.09,1,0.075,1,0.09,1,0.075
0.861420631451232,0.861279738735351,0.909285797108223,0.862118782773703,0.909887198328797,0,0.088,0,0.088,1,0.074,0,0.086,1,0.073
0.858434425402764,0.859277483091771,0.90745255141894,0.859930256858501,0.907816105307495,0,0.087,0,0.088,1,0.076,0,0.086,1,0.075
0.827073798787824,0.827429803252562,0.878711820610602,0.828103888581114,0.879378739790534,0,0.122,0,0.122,1,0.107,0,0.121,1,0.105
