"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.604270834780478,0.604827835177519,0.673039998115494,0.606219576890821,0.674483468681071,1,0.121,1,0.12,0,0.119,1,0.118,0,0.115
0.568612002088617,0.568828256769938,0.638972999178343,0.571705756707843,0.642271065709264,1,0.129,1,0.127,1,0.127,1,0.129,1,0.127
0.530325594519603,0.530022767010605,0.60031843434788,0.530726051888376,0.601169258911801,1,0.146,0,0.146,1,0.149,0,0.144,1,0.148
0.557857770676255,0.557449522306293,0.628060104365008,0.559777115599408,0.630676736768172,1,0.141,1,0.141,1,0.141,1,0.14,1,0.139
0.553992728876957,0.553192751525903,0.623001755143474,0.558327637996128,0.628785769764039,1,0.142,1,0.142,1,0.143,1,0.14,1,0.142
0.533523976998764,0.533127572061025,0.603893081781987,0.534679180220787,0.605617563314015,1,0.165,1,0.166,1,0.168,1,0.16,1,0.162
0.542757846009145,0.542927149662435,0.611999791877201,0.543689288926351,0.612770518590424,1,0.143,1,0.143,1,0.145,1,0.146,1,0.148
0.517104419973947,0.516129751335279,0.586788517394436,0.519379226453213,0.590600665113273,0,0.159,0,0.161,1,0.163,0,0.154,1,0.159
0.520430449056689,0.520367212426655,0.591779889877676,0.521597432354685,0.5932014194738,0,0.153,0,0.153,1,0.155,0,0.151,1,0.153
0.549124040816548,0.54796219236182,0.619744764513508,0.551830625586042,0.624170350537232,1,0.161,1,0.162,1,0.165,1,0.157,1,0.16
0.502988304964968,0.502881145373765,0.57370064911034,0.509961906603484,0.581757744324867,0,0.168,0,0.168,1,0.171,0,0.158,1,0.159
0.537115114623166,0.536754823664128,0.605319702643503,0.538344933235189,0.607256483674647,1,0.148,1,0.148,1,0.152,1,0.149,1,0.151
0.545124814075536,0.543862722905913,0.61178486549216,0.546683325520666,0.615018372406989,1,0.149,1,0.148,1,0.151,1,0.148,1,0.151
0.504921517121395,0.505235628163673,0.575459028011767,0.507952677407225,0.578283006900658,0,0.152,0,0.151,1,0.158,0,0.15,1,0.154
0.597380140353783,0.597994071080259,0.667481812546093,0.599025069652241,0.668566150010613,1,0.128,1,0.128,0,0.126,1,0.124,0,0.124
0.485596514373432,0.484524906769514,0.551702300065966,0.487917241614602,0.555634590764657,0,0.158,0,0.158,1,0.164,0,0.155,1,0.159
0.5029104239356,0.502763782784622,0.575750003642198,0.504685765567639,0.577802332823068,0,0.168,0,0.168,1,0.174,0,0.166,1,0.174
0.509170221103219,0.510102167665638,0.578512170625764,0.511827238688245,0.580484274223683,0,0.153,0,0.151,1,0.154,0,0.152,1,0.154
0.525712481564864,0.525181089940991,0.596289046042981,0.528543145140326,0.600156392867608,0,0.152,0,0.153,1,0.154,0,0.154,1,0.156
0.521124220129953,0.521328677705653,0.590145378728069,0.528301954974272,0.597670218000307,0,0.143,0,0.142,1,0.146,0,0.138,1,0.141
0.581910745121629,0.581727006560102,0.653273432512383,0.58228913965264,0.653855550272635,1,0.134,1,0.134,1,0.133,1,0.132,1,0.13
0.492899098357589,0.492724537640732,0.56047625056878,0.497404563766362,0.565822261030426,0,0.159,0,0.157,1,0.163,0,0.155,1,0.161
0.500699092666964,0.500652189941988,0.569151216570861,0.505319116092557,0.574294684022948,0,0.175,0,0.175,1,0.18,0,0.171,1,0.176
0.498712949531419,0.498954958227849,0.565132208835077,0.500784126334264,0.567270199715006,0,0.161,0,0.162,1,0.166,0,0.163,1,0.17
0.502641450543607,0.502814422695854,0.574244437328662,0.50411568697682,0.575756224291878,0,0.159,0,0.161,1,0.165,0,0.156,1,0.159
0.59193825919553,0.591487999778128,0.659507649809797,0.595048721007002,0.663472863992104,1,0.13,1,0.131,1,0.13,1,0.13,1,0.13
