"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.797460733090074,0.797028845864575,0.815488208119479,0.79955325567828,0.817958854082405,1,0.069,1,0.068,1,0.067,1,0.068,1,0.065
0.773134552709749,0.77427971988319,0.794678354845165,0.783228933901171,0.802469175829602,1,0.071,1,0.071,1,0.068,1,0.065,1,0.061
0.743951819584002,0.745912481086635,0.76456653914812,0.749691093681479,0.76788613908714,0,0.084,0,0.084,0,0.079,0,0.08,1,0.077
0.777565942301818,0.777366173947796,0.793474242878567,0.783212827497372,0.799604494220384,1,0.072,1,0.072,1,0.071,1,0.067,1,0.066
0.767609844271413,0.768699709388227,0.787068122768119,0.774993104454557,0.792770523044649,0,0.073,1,0.073,1,0.069,1,0.069,1,0.066
0.765792488948681,0.764745618381729,0.787156510190759,0.771085107489626,0.793489574478489,1,0.08,1,0.08,1,0.08,1,0.075,1,0.072
0.767317393707163,0.767099908790363,0.788265879447673,0.772282340962839,0.793123892340548,1,0.073,1,0.074,1,0.069,1,0.071,1,0.065
0.758811638854569,0.760107223671284,0.783291889090285,0.764235375794761,0.787341734966407,0,0.082,0,0.082,1,0.076,0,0.078,1,0.074
0.764833579274791,0.764142167886582,0.78931640202652,0.769473533798271,0.793722300537965,1,0.082,1,0.082,1,0.077,1,0.078,1,0.075
0.774383553062633,0.77502629762348,0.797637258409178,0.778938072745813,0.801624245427255,1,0.074,1,0.073,1,0.071,1,0.071,1,0.068
0.743139436881736,0.743000987167787,0.767222744560881,0.749189575669196,0.772905604001616,0,0.089,0,0.088,1,0.085,0,0.082,1,0.079
0.758419874270157,0.757388952838512,0.77410245789258,0.764805707381986,0.780951154394352,0,0.074,0,0.075,1,0.07,0,0.071,1,0.066
0.760387410850975,0.76414579697553,0.780274762266766,0.770406693565932,0.786701606095862,0,0.074,0,0.071,1,0.067,1,0.067,1,0.065
0.72783562653993,0.727980805057939,0.75112752522414,0.73824760799325,0.760275072693056,0,0.085,0,0.083,0,0.082,0,0.078,0,0.077
0.794985419376806,0.795625271890916,0.813321688940005,0.79983822625118,0.817921158941648,1,0.068,1,0.067,1,0.064,1,0.064,1,0.061
0.738647921774553,0.735784714924948,0.75467019737197,0.744816240407558,0.763917570456542,0,0.085,0,0.085,0,0.081,0,0.08,0,0.077
0.747881114546301,0.748450279652747,0.782267477481257,0.756245518025795,0.788695913166896,0,0.081,0,0.08,1,0.074,0,0.076,1,0.07
0.76381392753026,0.765289207495825,0.787560375104827,0.771754582982284,0.79365742337311,0,0.075,1,0.074,1,0.072,1,0.07,1,0.067
0.732472412252878,0.731301359406073,0.747229549396474,0.740600103361748,0.756552337072418,0,0.092,0,0.09,0,0.091,0,0.089,0,0.088
0.770153822312439,0.770128460286153,0.784192381057085,0.781444972724778,0.794422912848127,1,0.07,1,0.071,1,0.071,1,0.065,1,0.063
0.776392595828457,0.775509959499185,0.796892518561094,0.782034899111542,0.803814429793013,1,0.07,1,0.071,1,0.068,1,0.066,1,0.064
0.748945267902448,0.749879376379164,0.769149553004389,0.753659486106357,0.77261636611122,0,0.084,0,0.084,1,0.081,0,0.08,1,0.077
0.743712603538596,0.743302874829,0.764091212600096,0.74901137706884,0.770392629027192,0,0.09,0,0.09,1,0.087,0,0.086,1,0.082
