"alfa","alfa_std","alfa_ordinal","omega","omega_ordinal","alfa_cobre","alfa_amplitude","alfa_std_cobre","alfa_std_amplitude","alfa_ordinal_cobre","alfa_ordinal_amplitude","omega_cobre","omega_amplitude","omega_ordinal_cobre","omega_ordinal_amplitude"
0.807659749377888,0.807083567766293,0.830576216660467,0.810647260145053,0.833427311132431,1,0.085,1,0.086,1,0.08,1,0.084,1,0.079
0.778693946594928,0.779379142292468,0.8012642864998,0.779864036485426,0.801494022832993,1,0.095,1,0.094,1,0.087,1,0.094,1,0.087
0.747182266338993,0.747664625870188,0.765724070456963,0.748429983282364,0.766440103241896,0,0.111,0,0.111,1,0.108,0,0.11,1,0.107
0.790099543792097,0.791095819891511,0.803956204224534,0.792066589179009,0.804590970323123,1,0.093,1,0.092,1,0.097,1,0.09,1,0.092
0.757519385574546,0.757136092597196,0.782515281632062,0.76008384887641,0.785034179287729,1,0.104,1,0.104,1,0.099,1,0.103,1,0.098
0.758352749021209,0.758383371435878,0.778332070570805,0.758603362545481,0.778541493370304,1,0.1,1,0.101,1,0.096,1,0.1,1,0.094
0.756755184175965,0.756618281652456,0.772840067318122,0.757482329523272,0.773632631713561,1,0.104,1,0.104,1,0.1,1,0.104,1,0.102
0.799616696980852,0.799492201348341,0.815904105245512,0.801821653742629,0.818330384659793,1,0.085,1,0.086,1,0.08,1,0.083,1,0.078
0.789395197449268,0.789903672226291,0.807204840202066,0.790703011251353,0.80750806112408,1,0.088,1,0.089,1,0.085,1,0.087,1,0.085
0.781642436204474,0.781865654338429,0.802824832147045,0.782411325529939,0.803500983394236,1,0.101,1,0.1,1,0.096,1,0.099,1,0.097
0.752356324985942,0.751133358327094,0.776438809614322,0.755279179315977,0.779586052086615,1,0.115,1,0.116,1,0.117,1,0.11,1,0.113
0.793164917815132,0.792974072174162,0.814152075824663,0.79353493852623,0.814591380816846,1,0.09,1,0.091,1,0.089,1,0.089,1,0.088
0.75484342166636,0.755596843778448,0.77330843080363,0.756197868099718,0.774012962762741,1,0.106,1,0.106,1,0.104,1,0.107,1,0.102
0.775201096384278,0.775586861802324,0.799399766176512,0.777615473850137,0.801017949550296,1,0.098,1,0.098,1,0.092,1,0.095,1,0.091
0.760139509752411,0.760183230405407,0.776546791625736,0.760570763390455,0.776950804275267,1,0.105,1,0.105,1,0.1,1,0.104,1,0.102
0.754085798224349,0.754527962654621,0.77412384044815,0.756891524506377,0.776432570654208,1,0.107,1,0.106,1,0.108,1,0.105,1,0.106
0.752285984509858,0.752555009937868,0.779271114538653,0.754583344477768,0.780797113263377,1,0.109,1,0.109,1,0.104,1,0.109,1,0.103
0.750465009973189,0.75051145832331,0.775004256392524,0.752231578869198,0.776895690033818,0,0.109,0,0.109,1,0.1,0,0.108,1,0.101
0.803815149157797,0.803928099194828,0.827403826056708,0.805127236249449,0.828403140401394,1,0.089,1,0.09,1,0.086,1,0.089,1,0.086
0.770229271009321,0.770183204049561,0.786987765155137,0.774969299938797,0.791024852092999,1,0.096,1,0.096,1,0.091,1,0.091,1,0.088
0.803895460857023,0.804020858434935,0.820024448892608,0.804691528381564,0.820674740707935,1,0.084,1,0.085,1,0.082,1,0.084,1,0.082
0.749017767293342,0.749227670558527,0.771066235279507,0.749307476828229,0.771305040886896,0,0.103,0,0.103,1,0.1,0,0.102,1,0.099
0.776505138929921,0.776514500786754,0.797820563002039,0.776874753051294,0.798389524001878,1,0.094,1,0.094,1,0.087,1,0.093,1,0.086
0.814893683110482,0.814626953051827,0.826790909139652,0.816021611678748,0.828057055094729,1,0.073,1,0.073,1,0.071,1,0.073,1,0.07
0.817157816304141,0.81688244258482,0.836165764134918,0.818118697173843,0.837230921888011,1,0.086,1,0.086,1,0.08,1,0.082,1,0.079
0.773988903229405,0.773973625152333,0.795871722196493,0.775322771794277,0.797393033999088,1,0.098,1,0.099,1,0.096,1,0.098,1,0.093
0.779800493719603,0.780076044082508,0.806429988312249,0.780408873743255,0.806539397428304,1,0.104,1,0.103,1,0.095,1,0.101,1,0.095
0.758668364129594,0.75934447355509,0.78238653926285,0.759619187554813,0.782571185652775,1,0.1,1,0.101,1,0.094,1,0.101,1,0.096
0.740045014028874,0.739640960829762,0.75881996919599,0.740553661766403,0.759965539563253,0,0.115,0,0.115,1,0.112,0,0.115,1,0.113
0.746451827860839,0.746475511574351,0.766169270043432,0.746849926246811,0.76657083891103,0,0.102,0,0.101,1,0.098,0,0.102,1,0.097
0.784757999771689,0.784506707011584,0.804687465841744,0.785633117549241,0.805934149240697,1,0.096,1,0.096,1,0.095,1,0.099,1,0.096
0.716503581452081,0.716347078932646,0.741822696091097,0.717381793979045,0.743001058163156,0,0.125,0,0.124,0,0.122,0,0.127,0,0.122
0.75338892561143,0.753371265066817,0.772476950369301,0.753903371727308,0.772807035372439,1,0.107,1,0.108,1,0.103,1,0.106,1,0.103
0.784774471270822,0.784869059749582,0.80807795353492,0.784981654231592,0.808203331673318,1,0.094,1,0.095,1,0.092,1,0.094,1,0.091
0.80196877958544,0.802185508236897,0.815116005911787,0.802375185531507,0.815399871096305,1,0.09,1,0.09,1,0.087,1,0.09,1,0.087
0.778982272218623,0.778786518158885,0.800253071352651,0.780633741125833,0.802191283953007,1,0.097,1,0.097,1,0.093,1,0.094,1,0.092
0.740537249174811,0.740643239905252,0.767339173234428,0.742281441037432,0.769214885143572,0,0.129,0,0.129,1,0.125,0,0.126,1,0.122
0.792358617670377,0.792232384666731,0.812015349735152,0.793195233300317,0.813186068498401,1,0.099,1,0.099,1,0.096,1,0.096,1,0.094
0.787114847891854,0.786790802006848,0.802700608817717,0.788170550129605,0.804309087287176,1,0.088,1,0.09,1,0.085,1,0.088,1,0.084
0.770365843528616,0.7704221859673,0.791359010021364,0.77157498888224,0.792281638821408,1,0.097,1,0.097,1,0.095,1,0.096,1,0.094
0.784004368834376,0.78493133084679,0.815421729469745,0.786014383557955,0.815945293340674,1,0.095,1,0.094,1,0.09,1,0.093,1,0.088
0.759462142470604,0.759017922001205,0.783079143599337,0.762673689177155,0.786428785452253,1,0.106,1,0.106,1,0.102,1,0.103,1,0.102
0.79729778927208,0.797311973645906,0.819273706336241,0.798145827297048,0.820011446614407,1,0.099,1,0.099,1,0.096,1,0.097,1,0.094
0.782046967789662,0.78234826416179,0.801070605291077,0.782943269256956,0.801678728487616,1,0.093,1,0.093,1,0.091,1,0.093,1,0.09
0.778913491103754,0.779264148842852,0.802373060031023,0.780169581615474,0.80307099992211,1,0.101,1,0.099,1,0.096,1,0.098,1,0.095
0.737540847932786,0.73872027313018,0.761627695029018,0.73992494777181,0.762745580346772,0,0.114,0,0.113,1,0.111,0,0.114,1,0.114
0.780640289844439,0.780668839554158,0.808152663803048,0.782638941015001,0.809694391273101,1,0.105,1,0.107,1,0.099,1,0.106,1,0.097
0.77080134653551,0.770833860758252,0.796390457570017,0.771334844707044,0.79700665370287,1,0.103,1,0.103,1,0.093,1,0.102,1,0.093
0.764911558437762,0.765636553656463,0.787353183018074,0.765799179119308,0.787816699542872,1,0.099,1,0.098,1,0.097,1,0.1,1,0.095
0.748429099187291,0.747753808362689,0.780374939949246,0.749594983433993,0.78206834911311,0,0.118,0,0.118,1,0.109,0,0.115,1,0.107
0.808898907133013,0.808916849319822,0.826385669165987,0.809224803448338,0.827109338796116,1,0.083,1,0.083,1,0.08,1,0.085,1,0.079
0.76724495419684,0.767017192942722,0.787314212838668,0.76740844432783,0.787589660422116,1,0.096,1,0.097,1,0.096,1,0.094,1,0.095
0.754233840590628,0.754209400529262,0.779718460192405,0.755747176304721,0.781252714009224,1,0.108,1,0.109,1,0.104,1,0.106,1,0.1
0.786965839858803,0.786111617645226,0.805731925740883,0.788268514329749,0.807764123837535,1,0.101,1,0.102,1,0.099,1,0.1,1,0.097
0.769373319792102,0.769074549310367,0.794618919103453,0.770052096526908,0.79547777735442,1,0.111,1,0.11,1,0.103,1,0.112,1,0.1
0.798970016541154,0.79847530640264,0.814931552356623,0.801780772628061,0.817609899159193,1,0.084,1,0.085,1,0.079,1,0.082,1,0.077
0.765891102837898,0.76623713860296,0.790860666552235,0.766966051664132,0.791359402007435,1,0.109,1,0.109,1,0.102,1,0.108,1,0.098
0.763957952188774,0.76416221796328,0.784574896632299,0.764332353723353,0.78489741374947,1,0.104,1,0.104,1,0.098,1,0.1,1,0.099
0.749930825866341,0.749360414083826,0.771183217635754,0.750428957764002,0.772209043278411,1,0.106,1,0.106,1,0.099,0,0.103,1,0.099
0.787756822371083,0.788296596114546,0.805362395092367,0.789131908026585,0.805962198837298,1,0.086,1,0.086,1,0.085,1,0.089,1,0.084
0.809913301047974,0.809873128397522,0.823493989879155,0.810153687736687,0.82372084071162,1,0.084,1,0.084,1,0.083,1,0.082,1,0.083
0.75930073837923,0.759723540194752,0.780869605071541,0.760961295993875,0.782129378904324,1,0.109,1,0.109,1,0.106,1,0.108,1,0.108
0.797296707837825,0.797351860611708,0.8116106203111,0.79832235462625,0.812692330718429,1,0.082,1,0.082,1,0.076,1,0.081,1,0.075
0.809038608841593,0.809125724373082,0.83029124418035,0.809444681034494,0.830483788697342,1,0.08,1,0.08,1,0.073,1,0.081,1,0.073
0.772972954901593,0.772963103241262,0.799203630485126,0.774102049236125,0.800040797444205,1,0.097,1,0.097,1,0.09,1,0.099,1,0.089
0.793272075520737,0.793392624363817,0.809822267397897,0.79604568953813,0.81251770285667,1,0.093,1,0.092,1,0.092,1,0.09,1,0.09
0.788800986045936,0.788634015523538,0.810884002367883,0.790076120740568,0.811973175415864,1,0.094,1,0.095,1,0.089,1,0.093,1,0.09
0.831686203438724,0.831954522968399,0.849378310297041,0.83268953851867,0.849729514677389,1,0.067,1,0.068,0,0.063,1,0.066,0,0.062
0.76586634497612,0.765650824069931,0.779408012539161,0.766538695872484,0.780304803548665,1,0.103,1,0.104,1,0.103,1,0.104,1,0.1
0.71283671413605,0.713294438806156,0.738707750911761,0.715222573334986,0.740358816895172,0,0.132,0,0.134,0,0.133,0,0.134,0,0.13
0.754138963781259,0.753863121501147,0.773864151126004,0.755802548109559,0.775684897200835,0,0.095,0,0.097,1,0.093,0,0.097,1,0.095
0.756166299204599,0.75535589489785,0.771779159365557,0.757283495647024,0.77391724794964,1,0.11,1,0.111,1,0.109,1,0.107,1,0.106
0.766179372911428,0.767942181817716,0.793468141890801,0.768828619899281,0.794125208272048,1,0.105,1,0.104,1,0.097,1,0.103,1,0.097
0.764837831801511,0.764964939702975,0.790379100391242,0.76531538911275,0.790658011366073,1,0.108,1,0.107,1,0.101,1,0.108,1,0.099
0.76997202627098,0.770272336997746,0.793168440265082,0.770697110155901,0.793735691698006,1,0.107,1,0.106,1,0.1,1,0.105,1,0.099
0.782505383370496,0.782672575639798,0.807613354441344,0.783145122221583,0.80813521365225,1,0.091,1,0.092,1,0.087,1,0.091,1,0.087
0.772718418402144,0.772891351480184,0.795000573614232,0.773654718352267,0.795753420077105,1,0.103,1,0.103,1,0.102,1,0.103,1,0.098
0.787063778466818,0.786563135324611,0.805363187123872,0.787515487853136,0.806546389235326,1,0.098,1,0.101,1,0.096,1,0.099,1,0.096
0.754145290104194,0.754647939777941,0.778365017942107,0.756338299237236,0.779799523804353,1,0.12,1,0.119,1,0.117,1,0.114,1,0.115
0.792488815087433,0.793233927486779,0.818301438664195,0.793348895433154,0.818437789408137,1,0.093,1,0.092,1,0.084,1,0.094,1,0.084
0.763975899264429,0.764967319486279,0.800539066729993,0.765338002208141,0.800876582789983,1,0.107,1,0.106,1,0.095,1,0.108,1,0.095
0.820503290395438,0.820354565318956,0.841974257054692,0.821373343549895,0.842930523857624,1,0.074,1,0.074,0,0.071,1,0.074,0,0.07
0.790467747351822,0.790440353648965,0.812363930306287,0.790866714721223,0.812751451415698,1,0.094,1,0.094,1,0.087,1,0.093,1,0.089
0.794581024097628,0.794467855412079,0.820698946825478,0.795337827423131,0.821477848148122,1,0.086,1,0.085,1,0.083,1,0.085,1,0.084
0.781410794741826,0.781475387013892,0.804578741827083,0.781793993906468,0.805030185761605,1,0.093,1,0.093,1,0.088,1,0.093,1,0.087
0.752953584145758,0.753580733177814,0.762306259279278,0.754214927248678,0.762777911097223,0,0.1,0,0.101,1,0.103,0,0.105,1,0.105
0.781999834763417,0.782775453244057,0.801090708737914,0.78435808641952,0.802335351663788,1,0.095,1,0.093,1,0.089,1,0.093,1,0.087
0.746106994373416,0.746578093382673,0.77311473841065,0.748897237431522,0.775260724942943,0,0.108,0,0.107,1,0.1,0,0.105,1,0.099
0.791857021511054,0.791764713755056,0.812710524170662,0.794232554248427,0.81548176216846,1,0.089,1,0.089,1,0.086,1,0.086,1,0.084
0.800276214482192,0.800263186055661,0.818238774266916,0.80120731823789,0.818897475112674,1,0.091,1,0.09,1,0.087,1,0.091,1,0.085
0.755260837641508,0.755418262604575,0.764981085137125,0.756616578224952,0.766218727672031,1,0.097,1,0.099,1,0.098,1,0.097,1,0.099
0.811543986875395,0.811724547729679,0.826662434465226,0.811836792859462,0.826882927989676,1,0.089,1,0.088,1,0.083,1,0.088,1,0.085
0.85371979780179,0.853831411623882,0.872219629186345,0.854023268378467,0.872406459594951,0,0.063,0,0.063,0,0.061,0,0.063,0,0.06
0.78994834468185,0.789734744283631,0.809766915175359,0.793390392902926,0.812579382323354,1,0.091,1,0.091,1,0.087,1,0.088,1,0.085
0.797049864497011,0.796971579425275,0.816080070654925,0.797792178499277,0.817119022996833,1,0.087,1,0.087,1,0.085,1,0.087,1,0.084
0.760570100203867,0.759984354539149,0.783559769572728,0.764597827077779,0.787527605859588,1,0.099,1,0.098,1,0.094,1,0.095,1,0.09
0.743070570478772,0.743364476826111,0.767653655718701,0.743840875195205,0.768043921640325,0,0.12,0,0.12,1,0.114,0,0.117,1,0.115
0.796223937439744,0.796372984449663,0.814461704057347,0.796451378933735,0.814674928265542,1,0.087,1,0.087,1,0.083,1,0.088,1,0.081
0.784720571750452,0.784507865652181,0.797329909546343,0.785424631994602,0.798273728701599,1,0.088,1,0.088,1,0.086,1,0.09,1,0.087
0.780306663266381,0.779826356253679,0.803932043939309,0.782458648607362,0.806636957740133,1,0.096,1,0.095,1,0.09,1,0.093,1,0.088
0.813014536881979,0.812574942086889,0.827690044056927,0.813707102038986,0.828963759047256,1,0.076,1,0.076,1,0.073,1,0.076,1,0.073
