"estimativa","ic_normal_cobre","amplitude_ic_normal","ic_boot_cobre","amplitude_ic_boot"
0.590506006812279,0,0.137077158763446,1,0.179724328516578
0.460486761805034,1,0.165587591255342,1,0.224153517331732
0.48534922907817,1,0.160687379821507,1,0.212056427172225
0.51722909268344,1,0.154023072804973,1,0.210607821686443
0.497020412879689,1,0.158297302374005,1,0.20195356194928
0.602130022461866,0,0.134179940871783,0,0.183903688805031
0.5440096834522,1,0.148093239011606,1,0.200668427699222
0.60094762036606,0,0.134477268660726,1,0.184594566156297
0.418646641085814,1,0.173247331403678,1,0.222288687485482
0.501674252976711,1,0.157328258528179,1,0.213034139515385
0.612576080096839,0,0.131527364438731,0,0.199265191864824
0.488039545975239,1,0.160141534526844,1,0.210231399787981
0.553916713651711,1,0.145822777641583,1,0.19670821372022
0.443124485236698,1,0.168855391526812,1,0.223197874736752
0.423726098890255,1,0.172356629206699,1,0.217369808750399
0.561836143821304,1,0.143977958714067,1,0.19472500674843
0.524001746488562,1,0.152552072198296,1,0.195596354875431
0.555597413362917,1,0.145433480351993,1,0.199781022442319
0.353926282312194,0,0.183649688803409,0,0.222984199879902
0.483601284525443,1,0.161040390962917,1,0.2201180395636
0.603981395100844,0,0.133713200422442,1,0.194687122102297
0.388726459657258,0,0.17827438369496,0,0.215173283633277
0.389365918206652,0,0.178170868204399,1,0.243597011824798
0.480491113711708,1,0.161665332817425,1,0.217595976807217
0.53966334650779,1,0.149076218426898,1,0.19244191418103
0.462275931739155,1,0.165243644063026,1,0.205178605891042
0.452405750780075,1,0.167124302633133,1,0.213369392493448
0.530982770172895,1,0.151015541775135,1,0.193523289203165
0.579840493035601,0,0.139685035545469,1,0.192313580929489
0.558228463349889,1,0.144821654554643,1,0.198489817044569
0.393648307546697,0,0.177473220778738,1,0.234741308673937
0.463676406937484,1,0.164973479548087,1,0.221412635623576
0.589854048040271,0,0.13723795710843,1,0.175998847850397
0.428438854364542,1,0.171520546762862,1,0.216148074561073
0.575814466399731,0,0.140656917620011,1,0.186180304365754
0.576136441056683,0,0.140579445776479,1,0.194065442728733
0.464451667962639,1,0.164823569840413,1,0.211701396035279
0.530279790038062,1,0.151171200528523,1,0.189902451550289
0.462960470937105,1,0.165111693238032,1,0.220444869766924
0.481212893807269,1,0.161520664972141,1,0.208971751631466
0.459861732737933,1,0.165707428556647,1,0.212694164051527
0.52871439001181,1,0.151517072249136,1,0.220325068135765
0.477903856535869,1,0.162182099643648,1,0.223007101782464
0.528670708190681,1,0.151526708806448,1,0.203016165018936
0.428895358309642,1,0.171439063896985,1,0.223367866391801
0.554317479603446,1,0.145730057522966,1,0.211711385560809
0.553728880280383,1,0.145866210865789,1,0.205923488780556
0.551795032308305,1,0.14631251173039,1,0.204315368666865
0.477133731709811,1,0.162335376542768,1,0.201494137834708
0.470354226145881,1,0.163673920340833,1,0.213555161188026
0.506485150861875,1,0.156316911878581,1,0.197573355438699
0.492912615574574,1,0.159145061274005,1,0.223265075465449
0.391534436380059,0,0.177818553357119,1,0.233204638921169
0.497387067575948,1,0.158221287185461,1,0.211624097088608
0.546149599690848,1,0.1476063351482,1,0.205087243297288
0.428806369670291,1,0.171454954631187,1,0.215075239076967
0.53234892941464,1,0.150712440150762,1,0.217250807706411
0.503361608745243,1,0.156974653999513,1,0.216403055704989
0.436503473015782,1,0.170068187430913,1,0.222209433279981
0.45958224874227,1,0.165760961082583,1,0.205521864602381
0.489832049154805,1,0.159776156453022,1,0.201644226962938
0.483115245165483,1,0.161138321783957,1,0.209351421489197
0.520467755822098,1,0.153322060631865,1,0.207093915506801
0.451896646683655,1,0.167220196260149,1,0.231337708925012
0.491178431467057,1,0.159500823958826,1,0.210079486012572
0.491367303432177,1,0.159462138931638,1,0.208508288674414
0.574113101716988,1,0.141065561483367,1,0.196286713592733
0.469747492120976,1,0.163792770728071,1,0.214186123869977
0.404228701459003,0,0.175716614734876,1,0.22389951688825
0.572420908819926,1,0.14147078554724,1,0.19702917866405
0.57494129462864,0,0.14086679444485,1,0.191567229544969
0.419879504429276,1,0.173032139021355,1,0.223703405441567
0.559410704757877,1,0.14454578134736,1,0.182755639804482
0.564414408318862,1,0.143371626681638,1,0.197717716748726
0.554865292843444,1,0.145603206991265,1,0.191243932999276
0.486026299432206,1,0.160550294368728,1,0.222710801822395
0.495451358717523,1,0.158621960026274,1,0.207156409405551
0.491240945612574,1,0.159488021385918,1,0.200542099623758
0.424492383291382,1,0.172221318504571,1,0.217242888292702
0.43753911194237,1,0.169879700284093,1,0.228333286206104
0.539935608437469,1,0.14901487740647,1,0.207972503214434
0.532411587344595,1,0.150698519695667,1,0.209456046579939
0.603356920609917,0,0.133870796332808,0,0.188143310642896
0.487826993853696,1,0.160184770696022,1,0.214537685294789
0.519159310468557,1,0.153605808120266,1,0.203606738661294
0.500372531874207,1,0.157600228643221,1,0.212099477095529
0.581211319705064,0,0.139352549977975,1,0.187079608834649
0.496098042058531,1,0.158488278562767,1,0.218071599754307
0.571017514662574,1,0.141805931426963,1,0.199239374330344
0.513787342429405,1,0.154763191122161,1,0.201479869086953
0.452873377349262,1,0.167036125619764,1,0.221353672194128
0.421949653618924,1,0.172669366627462,1,0.22715879809812
0.534169123314356,1,0.150307379279469,1,0.199582359579994
0.543591341962878,1,0.148188199663345,1,0.206921268223147
0.563284592182525,1,0.143637672722741,1,0.194573346662189
0.548703151915039,1,0.147022780537733,1,0.192864859725946
0.446185651971368,1,0.168288440676052,1,0.214327411424907
0.454801285341812,1,0.166671623036491,1,0.207009080009072
0.499377909680415,1,0.157807554748706,1,0.201731677303964
0.52251246211667,1,0.152877201423907,1,0.201948906527983
0.538334896260678,1,0.149375070797747,1,0.203106538679091
0.528931404351298,1,0.151469185210039,1,0.199913897933515
0.524955288944962,1,0.152343410262483,1,0.206326392000662
0.517357326849449,1,0.153995400562373,1,0.205515031817178
0.512397579395933,1,0.155060630719601,1,0.209868019881619
0.526516044801704,1,0.152001044323202,1,0.202061620469151
0.57080298332215,1,0.141857090322571,1,0.20611380050605
0.519298211442691,1,0.153575720553568,1,0.196384365344557
0.475395194904289,1,0.162680477161252,1,0.217013146232917
0.589342710235419,0,0.137363946663201,1,0.196660519043856
0.523703638897867,1,0.152617227749747,1,0.207476118654372
0.449370763259172,1,0.167694354552875,1,0.221881463409452
0.48506586198209,1,0.160744695430684,1,0.20503589040908
0.40309593033184,0,0.175906925320859,1,0.216262844438164
0.517175917120395,1,0.154034545769358,1,0.208827998570335
0.472023738579598,1,0.163346087512361,1,0.223719472828795
0.478970357471107,1,0.161969423091527,1,0.216208357331573
0.562438868037639,1,0.143836467795966,1,0.205005343420011
0.518081983512653,1,0.153838893119056,1,0.204372025247263
0.436065466973211,1,0.170147769362572,1,0.215374490339698
0.510451476006433,1,0.15547576968979,1,0.215822661151935
0.549870563949706,1,0.14675507710231,1,0.202394882596584
0.48492127850769,1,0.160773926762177,1,0.201229822602125
0.429404410759864,1,0.17134809831669,1,0.229556642220969
0.491667363627772,1,0.159400649262827,1,0.202995586668906
0.583478443570455,0,0.138800924352631,1,0.202301722721247
0.517473072207531,1,0.153970417377559,1,0.202938727670177
0.512486100668317,1,0.1550417095389,1,0.207199519558
0.564097970259492,1,0.143446195156993,1,0.190306331269124
0.398671251697989,0,0.176645137571248,1,0.232690744645632
0.480062049748541,1,0.161751227017429,1,0.209443006194659
0.511954876014126,1,0.15515520774607,1,0.206629208207492
0.45947869252704,1,0.1657807879596,1,0.21079691754317
0.450434372271894,1,0.16749502093678,1,0.218940924183385
0.488497219569341,1,0.160048372501399,1,0.209494093222602
0.44102150984689,1,0.169242596961094,1,0.213369701650193
0.542996840114932,1,0.148323020200976,1,0.196583766273163
0.571040432172532,1,0.141800465177514,1,0.196676833370837
0.443930948925035,1,0.168706410431649,1,0.230954559606222
0.470886799570158,1,0.163569469276204,1,0.218351733786951
0.562903320428917,1,0.143727331573393,1,0.202637910681254
0.507971823081229,1,0.156002409463448,1,0.205694021232981
0.513328120699636,1,0.15486156474512,1,0.211425198235916
0.591320096308789,0,0.1368761194635,1,0.201873829720365
0.497520999701551,1,0.158193506123774,1,0.202337683145054
0.50982069081003,1,0.155609984663304,1,0.218893522772269
0.548250110315104,1,0.147126513853478,1,0.193170896425934
0.532531543085196,1,0.150671864993375,1,0.188952684429834
0.520788518217789,1,0.153252390272762,1,0.208422786812274
0.444368531329265,1,0.16862545982218,1,0.225111071901935
0.492235784171221,1,0.159284061992147,1,0.200379600302037
0.410704662024641,0,0.174618295797395,1,0.219495735743948
0.471234246028805,1,0.163501261939712,1,0.209316193441043
0.425562914992774,1,0.172031871125014,1,0.223933806111873
0.637162566997568,0,0.1251009602454,0,0.162832949487079
0.514597242388442,1,0.154589478991233,1,0.200968414807421
0.489025463772943,1,0.159940735730366,1,0.21977415168927
0.45876988183797,1,0.165916375813215,1,0.207680569959327
0.515639861561799,1,0.154365444319654,1,0.206917189838394
0.481851597981452,1,0.161392465252495,1,0.201009901796587
0.598387811614035,0,0.135118926214836,1,0.1895864782852
0.540110643156119,1,0.148975425273352,1,0.194455031859419
0.535370876625589,1,0.15003917714276,1,0.209535503272828
0.420866724949747,1,0.172859363043492,1,0.230472557261627
0.492009154759109,1,0.159330561685768,1,0.21183970287475
0.563534675431409,1,0.14357883038115,1,0.19834430028721
0.593034207062935,0,0.13645190048715,1,0.186649590425224
0.562948175321183,1,0.143716786811292,1,0.194378923750888
0.540606496792249,1,0.14886359150798,1,0.194282218767365
0.534478131938467,1,0.150238474352491,1,0.20498967146154
0.541178375133418,1,0.148734482219916,1,0.203354262290423
0.555515147159172,1,0.145452563342067,1,0.201501223383028
0.493979393739161,1,0.158925585360054,1,0.221925457985955
0.462835300557704,1,0.165135835630951,1,0.205244272763941
0.532487188258674,1,0.150681721542709,1,0.194538912491574
0.560345994677476,1,0.14432711446619,1,0.200913802205378
0.412714833183786,0,0.174273795573455,1,0.205722484476612
0.561510882078121,1,0.144054250765934,1,0.177980855624389
0.556297403258182,1,0.145270990384462,1,0.201931695833677
0.380564010924103,0,0.179580675519592,0,0.230404058551939
0.450191923274491,1,0.167540500744274,1,0.229362763865141
0.418981170649721,1,0.17318900337018,1,0.231772510395139
0.502840763615462,1,0.157083931097171,1,0.211789203962269
0.539514901001848,1,0.149109650221147,1,0.199540874874669
0.449102357404023,1,0.167744582035527,1,0.215235270956776
0.511973914090378,1,0.155151142244414,1,0.212765548648397
0.548106306770867,1,0.14715942251902,1,0.205912274931275
0.485943918973006,1,0.160566984138457,1,0.19363347159823
0.510788717662597,1,0.155403944417719,1,0.215561562235021
0.557708940986691,1,0.144942696730324,1,0.185992078056681
0.538536828740838,1,0.14932969150775,1,0.208531316539009
0.449902563168005,1,0.167594748037,1,0.214824621397805
0.515979637717021,1,0.154292335192288,1,0.233790327814649
0.419065191077881,1,0.173174346327469,1,0.220653265094628
0.516544012003076,1,0.154170791939967,1,0.193609669181785
0.527771838430616,1,0.151724827690625,1,0.191321659479599
0.557283160570766,1,0.145041813026043,1,0.186239165247546
0.653892256362927,0,0.120580988125074,0,0.167417357880762
0.560662939530987,1,0.144252930067167,1,0.196108126181444
0.507267589632516,1,0.15615150479358,1,0.207060975035245
0.494309143519905,1,0.158857646541999,1,0.216740020459607
0.544356085012811,1,0.148014552220018,1,0.204870695686164
0.474122758965455,1,0.162932250117393,1,0.214933964841967
0.582602056423404,0,0.139014421074871,1,0.18369639359664
0.615004661175839,0,0.13090402867912,0,0.17802795084407
0.545687369681598,1,0.147711672203985,1,0.197715264522785
0.490139640110587,1,0.159713322029178,1,0.203250022918937
0.511798306724654,1,0.155188636663388,1,0.208899172144223
0.449506056573683,1,0.167669025287706,1,0.233344013148643
0.429280826662878,1,0.171370192285348,1,0.237602106332921
0.545693271946433,1,0.147710327713307,1,0.199909676007829
0.421921900047151,1,0.172674242047901,1,0.219189364632822
0.573088667810656,1,0.141311024368214,1,0.194608533033994
0.521758187556919,1,0.153041511633224,1,0.200235542441752
0.510447578945576,1,0.155476599400105,1,0.196525019229649
0.525010111069222,1,0.152331401965824,1,0.19015996255314
0.508471228409982,1,0.155896552118305,1,0.198680417779641
0.484302268907443,1,0.160898976205891,1,0.219867138777293
0.451253201708235,1,0.167341238155908,1,0.217256694519849
0.529029044554174,1,0.151447633139215,1,0.204438613149026
0.539035861214439,1,0.149217472469446,1,0.214411422330506
0.573619443534344,1,0.141183901611129,1,0.184566328711275
0.512188520988575,1,0.155105303259557,1,0.215569268070596
0.453685921599105,1,0.166882691309452,1,0.216871316672773
0.470952871127575,1,0.163556502657192,1,0.207177714222163
0.48718735953591,1,0.160314766736648,1,0.202799697309905
0.49838856568075,1,0.158013366888658,1,0.218122707341234
0.533013429986481,1,0.150564726296629,1,0.224289388339025
0.44207217026589,1,0.169049378791996,1,0.235775959415903
0.422604846805023,1,0.172554176129935,1,0.230828783194036
0.508102906594319,1,0.155974634294781,1,0.201925808997872
0.548222643894911,1,0.147132800071423,1,0.209487908525521
0.475093959023093,1,0.162740143343218,1,0.218234735254005
0.598252346906736,0,0.135152805120769,0,0.172987533004561
0.499941730523253,1,0.157690079133941,1,0.211321042453455
0.528878617260895,1,0.151480835199705,1,0.195151735064329
0.546347748619857,1,0.147561151549646,1,0.207182353317349
0.502551539266875,1,0.157144563072186,1,0.215047624497525
0.488195378855247,1,0.160109823778277,1,0.224438148307611
0.42610479081094,1,0.171935794353652,1,0.222346695927869
0.547832079238697,1,0.147222153765768,1,0.205703501960774
0.443896924134606,1,0.168712701481049,1,0.231521907434042
0.504779202936631,1,0.156676653030319,1,0.209121701774017
0.427308850727817,1,0.171721868511371,1,0.234929897298751
0.461026674278952,1,0.165483941169921,1,0.222232774366481
0.566226067380219,1,0.142943893695501,1,0.193334098830036
0.449048574684071,1,0.167754642894009,1,0.215682964594534
0.551967560028237,1,0.146272759409796,1,0.190372613073245
0.491504488152038,1,0.159434031136621,1,0.219717241555505
0.585724063149164,0,0.138252382111111,1,0.181503721417569
0.433000540870667,1,0.170702385918218,1,0.229074540453377
0.526226761158263,1,0.152064578981809,1,0.205542510733048
0.535314149794556,1,0.150051850917665,1,0.211585331077885
0.530826849785761,1,0.151050084770259,1,0.190801509973351
0.472691442500723,1,0.163214645855073,1,0.215282291757116
0.484044534886056,1,0.160950994850394,1,0.209280967655716
0.591760407902049,0,0.136767267377231,1,0.180410305076133
0.475247474533731,1,0.16270974109952,1,0.215855003531571
0.584423874964561,0,0.138570242513863,1,0.196073096790838
0.571447090018666,1,0.141703432760378,1,0.187859147354174
0.543012396845038,1,0.148319494165377,1,0.196426497340389
0.446894671826163,1,0.168156563344504,1,0.240420348808767
0.461817141979251,1,0.165331969429866,1,0.210292568021181
0.464722778071979,1,0.164771086494636,1,0.22562173799751
0.504205696547896,1,0.156797315317277,1,0.212421227146757
0.509544291298518,1,0.155668742526123,1,0.223409756929926
0.573716999825764,1,0.141160523528457,1,0.190434395495241
0.554387270530031,1,0.145713903935588,1,0.198832411514948
0.552556901785098,1,0.146136873472879,1,0.209277776718362
0.497936052497222,1,0.1581073651829,1,0.219656046373422
0.534071782004767,1,0.150329076775214,1,0.1967754414104
0.574780522059493,0,0.140905402743717,1,0.180746838598925
0.451652568731383,1,0.167266131562444,1,0.214428758982197
0.474410410996542,1,0.16287539291803,1,0.212838031885007
0.491360204002367,1,0.159463593318925,1,0.217672599304215
0.545273995369869,1,0.147805799053381,1,0.188524033743095
0.483998636918898,1,0.16096025553573,1,0.22748869198208
0.530531324558453,1,0.151115527991213,1,0.195605859723471
