"estimativa","ic_normal_cobre","amplitude_ic_normal","ic_boot_cobre","amplitude_ic_boot"
-0.013188939950655,1,0.175350902610784,1,0.172972605300583
-0.0297206112406397,1,0.175227448724405,1,0.167982366189404
-0.0355139183419599,1,0.175161676618138,1,0.168752552761724
0.0726282341231721,1,0.174463140609704,1,0.170907128315835
-0.00453408692346397,1,0.175377597538233,1,0.185918964980949
0.0441136221461002,1,0.175042500836842,1,0.175266042548087
-0.0670466162377222,1,0.174598828611512,1,0.178734200858
-0.0113364153387067,1,0.175358809593805,1,0.169822445115683
-0.00722712844742118,1,0.175372085325147,1,0.171429660538573
-0.0595556805258867,1,0.174763886016961,1,0.178789946201435
0.0522699480071937,1,0.174905682690375,1,0.172087279288602
-0.0436289838467866,1,0.175049901516717,1,0.176175104198477
-0.0186071313779315,1,0.17532092064898,1,0.172855156825801
-0.0319503465686436,1,0.175203517172119,1,0.181947538118853
-0.0792524131705768,1,0.174288033573943,0,0.161628129838063
-0.0121421594932945,1,0.175355517286857,1,0.179924961045435
0.0188978155120245,1,0.175319023319591,1,0.178467516961553
0.0165948692060864,1,0.175333248417949,1,0.178340050047934
0.0741173168923188,1,0.174425108515022,1,0.169482730006382
-0.0451824512636005,1,0.175025890269844,1,0.169860868365124
-0.0168500569397977,1,0.175331763089819,1,0.175806797715864
-0.0345410665735943,1,0.17517353770305,1,0.171489896113785
0.00471584686728666,1,0.175377304942863,1,0.171486393255636
-0.0871408313913537,1,0.174059577633221,0,0.175190884877995
0.0204052531127976,1,0.175308712364657,1,0.165407685197772
-0.0297282938590333,1,0.175227369238609,1,0.175752818770729
-0.068024925309176,1,0.174575830037709,1,0.172713025407224
0.0303649209591982,1,0.17522071118799,1,0.180132718693386
-0.02833448359211,1,0.175241453614281,1,0.166822694103565
-0.0364030406820253,1,0.175150548237366,1,0.176330833517418
-0.00910605061091493,1,0.1753667444741,1,0.178782457800898
0.0730637910066812,1,0.174452096095758,1,0.176205064171035
-0.00775740586171866,1,0.175370702468193,1,0.172770556883942
-0.0671620147141367,1,0.174596133100566,1,0.173049345875008
-0.0784471178946615,1,0.174310136897622,1,0.174469984756485
-0.0491252761142088,1,0.174961175986873,1,0.169110011509397
-0.00445773717213169,1,0.175377717015716,1,0.17455685643188
-0.0570164023815249,1,0.174815403903116,1,0.174975659519105
0.0279850155194244,1,0.175244878941669,1,0.169860444834012
-0.0323856212840247,1,0.17519864351813,1,0.167555732785268
0.0490618611125731,1,0.17496225964728,1,0.177372659698077
-0.00562799895745846,1,0.175375662917056,1,0.17909648355372
-0.0418886028675174,1,0.175075804064506,1,0.178705895429779
-0.0330974979562867,1,0.175190530699198,1,0.176054864581103
-0.00968877787062229,1,0.175364838421885,1,0.171649894239488
-0.08324130131923,1,0.174175219562014,1,0.177667609011793
-0.0862774759565991,1,0.174085637086004,1,0.179975622311289
-0.0479869190854868,1,0.174980415696644,1,0.166829559718497
-0.0363323500074031,1,0.175151443081176,1,0.172087531142592
0.0214370731431465,1,0.175301198675865,1,0.18391375796014
-0.0218852275143488,1,0.175297819795734,1,0.183317157465227
-0.0642732553292546,1,0.174662215020665,1,0.184996755953549
0.071176592552757,1,0.174499473328417,1,0.172540886945087
0.00515992620795293,1,0.17537654170073,1,0.177419635135918
0.0129408604581206,1,0.175352030739357,1,0.171376506812588
0.0132639396353816,1,0.175350557336635,1,0.17150340510325
-0.0492161253920118,1,0.174959621079499,1,0.17419118832503
0.00701829153056101,1,0.175372603067116,1,0.181437436539701
0.0638159117569358,1,0.17467241062281,1,0.173045958255623
0.0591797490733822,1,0.174771654621853,1,0.17341247833848
-0.123103855005769,0,0.172743481233273,0,0.171253076115212
0.0405399476094353,1,0.175095151368836,1,0.169138366046719
-0.00406700107133367,1,0.175378296704923,1,0.184187786685834
0.00556523342512408,1,0.175375785183547,1,0.177361388010538
0.00884334263229253,1,0.175367565116734,1,0.181170190655361
0.0375301645911683,1,0.175136045471737,1,0.173739373069008
0.0486235367267597,1,0.174969711627934,1,0.168095539163744
0.022136327197289,1,0.175295896060591,1,0.179641515990936
-0.013316187182993,1,0.175350315648883,1,0.186784668536521
-0.0406884952850285,1,0.175093051387146,1,0.175435056589327
-0.0112069627363322,1,0.175359317473828,1,0.168791000034149
0.0444464485700297,1,0.175037371049618,1,0.179772581916879
-0.0561893256447979,1,0.174831699343815,1,0.167795157473529
0.0117816426120327,1,0.175357018309573,1,0.182558627583538
0.0105047766670466,1,0.175361970723486,1,0.169923915156825
0.0379125701890783,1,0.175131024570598,1,0.173549911861402
0.06440713551934,1,0.174659216639484,1,0.177570677052975
0.00902740783721249,1,0.175366992656235,1,0.174532199800007
0.065805878995605,1,0.174627517221762,1,0.17479619565195
0.0145141649211035,1,0.175344513361353,1,0.16818741866851
0.0378167095543455,1,0.175132287980291,1,0.174430398817212
0.0310245112083474,1,0.175213664182032,1,0.17558089547865
0.00389662435974122,1,0.175378532835194,1,0.167343396651703
-0.0197724858980668,1,0.17531313684898,1,0.171930199976386
-0.0354154310271553,1,0.17516289237065,1,0.175842017854067
-0.0327631443752386,1,0.175194363089091,1,0.175200065930411
-0.00461237482130611,1,0.175377472920916,1,0.177797259789962
0.0180896303173635,1,0.175324225651058,1,0.177098724530106
-0.0404290683299848,1,0.175096713835303,1,0.174557650482717
0.0568995921678381,1,0.174817719791879,1,0.177114673820807
-0.00340847417097491,1,0.17537915343285,1,0.170700835230212
0.0150001550005948,1,0.175342017087995,1,0.17782249602916
0.0104177463185813,1,0.17536228761894,1,0.180881742719832
-0.00457553286860146,1,0.175377531831036,1,0.187363671245497
0.0183747097180474,1,0.175322416532965,1,0.192350769224485
0.0415129909991036,1,0.175081256063586,1,0.169695632466454
-0.0367522445788631,1,0.17514610229091,1,0.180463850822866
-0.0195329584992461,1,0.1753147753284,1,0.169352410930661
0.0131824559210515,1,0.175350932369197,1,0.178421364919002
0.0594513599527085,1,0.174766046728398,1,0.182813807104758
-0.0268611861565098,1,0.175255606044856,1,0.169066770889512
0.00960893066920676,1,0.175365106583471,1,0.174001351963855
0.0307307355801617,1,0.175216821559427,1,0.174327058139437
0.00933721490033752,1,0.175366002498484,1,0.182651803687539
0.112896533738907,0,0.173162803750274,0,0.17029268170893
0.0521179462730707,1,0.174908444205189,1,0.176463514916099
0.00890472209314123,1,0.175367375531241,1,0.170000862382972
0.00583725624965759,1,0.175375245379977,1,0.193522245847783
0.0339757877179082,1,0.175180278302151,1,0.186967262770783
0.0136407693100674,1,0.175348792903908,1,0.174721530286091
0.0769232760688594,1,0.174351344654258,1,0.17384591712588
-0.0940931715069869,0,0.173840268800847,0,0.178482433830106
0.0692720040180639,1,0.174546030009836,1,0.168794711103477
-0.0238482741754969,1,0.175282195549342,1,0.16504703842229
-0.0078002394921385,1,0.175370586494454,1,0.16504346060451
0.00977078966371177,1,0.175364560680481,1,0.177599386650647
-0.00352915278547642,1,0.175379007728727,1,0.175716539135848
0.0141857741797149,1,0.175346153587598,1,0.172969605384949
0.0416226631018766,1,0.175079669251384,1,0.161786551684714
0.00608851540914798,1,0.175374723898205,1,0.178622471782632
0.057175340206261,1,0.17481224516049,1,0.168569007842396
0.0353906893346816,1,0.17516319725777,1,0.164718354030231
0.0223869252547349,1,0.175293954287874,1,0.17962565409617
