"estimativa","ic_normal_cobre","amplitude_ic_normal","ic_boot_cobre","amplitude_ic_boot"
0.217711485808198,1,0.374902026129919,1,0.420706617211752
0.254899403207699,1,0.368235261253615,1,0.413456153907531
0.0591462403804425,1,0.391514825440427,1,0.442932498802647
0.293039804519806,1,0.360296120681428,1,0.394955978734527
0.186102059417084,1,0.379738153500297,1,0.450927653081847
0.361485746318652,1,0.343233917213439,1,0.388185087907011
0.191224017253009,1,0.379006220595383,1,0.415410786969105
0.239146295821275,1,0.371188559602816,1,0.40006521484926
0.127261051974888,1,0.386715732351794,1,0.430859232867546
0.234773595412525,1,0.371974633038995,1,0.411035846183269
0.165317695540445,1,0.382503352612834,1,0.425558311181456
0.102064622127714,1,0.388900284226368,1,0.437617696849767
0.109097236306627,1,0.388338937789381,1,0.472536987117905
0.38753783336455,0,0.335783487464083,1,0.407106204833032
0.231269563488401,1,0.372593989162002,1,0.410841164363325
0.293494842063583,1,0.360194647231762,1,0.414313121048463
0.0766259741046818,1,0.390618166300831,1,0.44745957126054
0.272388823643213,1,0.36473352768918,1,0.463719267312476
-0.0313789627689773,0,0.392464342090115,0,0.453343957526636
0.114904738609169,1,0.387847139922814,1,0.440275776528846
0.102142047682379,1,0.388894307982326,1,0.438709222349241
0.278064251278746,1,0.363546704762445,1,0.403671996267793
0.0406452088187064,1,0.392212254807538,1,0.469496726141498
0.219098030417469,1,0.374672437411352,1,0.408800990748245
0.00367736566579394,0,0.392831127980039,1,0.416543047100657
0.253539370519176,1,0.368497732098742,1,0.398482337290042
0.121279651738455,1,0.387277870426894,1,0.475114299569976
0.371472381730542,1,0.340440497312656,1,0.385969689564783
0.102663571909029,1,0.388853934846061,1,0.405195363091486
0.417774967604556,0,0.326470525203125,0,0.392588056910795
0.158930517851511,1,0.383287130178179,1,0.378115125977792
0.107150121746963,1,0.388498106922786,1,0.472733710318687
0.221581926169986,1,0.374257473995365,1,0.409428312926856
0.305933326358894,1,0.357359040620849,1,0.363940561336901
-0.0409396825262784,0,0.392203180015399,0,0.416888607312216
0.25375461308065,1,0.368456287194297,1,0.435622358940847
0.236205299534389,1,0.371718868867374,1,0.399365334524577
0.24052524354682,1,0.3709376333401,1,0.402194525261793
-0.00289610971476235,0,0.392833067585527,1,0.438734161073252
0.244716478893832,1,0.370166019855152,1,0.425224462489862
0.331560108280047,1,0.351140172800662,1,0.436497816714095
0.167788614257325,1,0.382191825322424,1,0.418247484588089
0.192383952565214,1,0.378837689619132,1,0.426080843456966
0.268341508973635,1,0.365564765841433,1,0.431747930321683
0.194602356720381,1,0.378512515114788,1,0.457412064926586
0.357693583244834,1,0.344274299278247,1,0.363387314226072
0.353748254913574,1,0.345344827259332,1,0.383724859016421
0.107784837959579,1,0.388446536770015,1,0.441045955196805
0.117837343008717,1,0.387589088030767,1,0.467009368397099
0.266197129942003,1,0.366000079595498,1,0.394197560460962
0.377190487985678,1,0.338806046789432,1,0.425699073893992
0.220650757741471,1,0.374413588655745,1,0.375982117596429
0.270690185265123,1,0.36508392679199,1,0.391359241748345
0.36687872056,1,0.341735068395508,1,0.416920358699978
0.322483874760199,1,0.353400800700625,1,0.37899395534635
0.113331857855744,1,0.387982859429457,1,0.429470480174683
0.183177010682696,1,0.380147184010925,1,0.449871210469041
0.388981980284357,0,0.335354983477232,1,0.374390919469857
0.0923712859908616,1,0.389612631827192,1,0.425621757907175
0.186704449922353,1,0.379653107988488,1,0.527669469311957
0.191275111095767,1,0.378998818575899,1,0.391128845113569
0.328088092803195,1,0.35201248478854,1,0.415787085239172
0.0109455729618856,1,0.392790986918388,1,0.49670296649131
0.15751151373853,1,0.383457049118117,1,0.49785799906213
0.274478103831196,1,0.36429950535132,1,0.420694734950818
0.0277908513680651,1,0.392544532091332,1,0.381357482276931
0.38742865740431,0,0.335815815592793,0,0.362618406231086
